ObjectID,Batch Reference,Supplier Code,Supplier Compound Number,Library ID,CAS Number,SMILES,Full Molecular Mass,Parent Molecular Mass,Plate ID,Well,Object Name,Drug Name,Analysis
YU226353,1,Microsource,1502414,Pharmakon 1600,150399-21-6,[Na+].[Na+].O=C([O-])C1(=C(O)C=CC(=C1)N=NC2(=CC=C(C(=O)NCCC(=O)[O-])C=C2)),401.28128,401.28128,M00966A,G007,BALSALAZIDE DISODIUM,COLAZAL,"antiinflammatory, synthetic; BX-661A"
YU226392,1,Microsource,1504107,Pharmakon 1600,103475-41-8,ClC3(=CC=C(C=1(N(N=C(C=1)CCC(=O)N(O)C)C2(=CC=C(OC)C=C2)))C=C3),385.84392,385.84392,M00966A,G008,TEPOXALIN,tepoxalin,"antipsoratic, synthetic; ORF-20485, RWJ-20485"
YU226354,1,Microsource,1505688,Pharmakon 1600,575-06-98,Cl.O=C(OCCN(CC)CC)C1(=CC(N)=C(OCCC)C=C1),330.84996,330.84996,M00966A,G009,PROPARACAINE HYDROCHLORIDE,ALCAINE,"local anesthetic, synthetic"
YU226393,1,Microsource,1502020,Pharmakon 1600,59-30-3,O=C1(N=C(NC=2(C1=NC(=CN=2)CNC3(=CC=C(C(=O)NC(C(=O)O)CCC(=O)O)C=C3)))N),441.39774,441.39774,M00966A,G010,FOLIC ACID,FOLICET,"hematopoietic vitamin, liver, kidney, green plants and fungi"
YU033927,2,Microsource,1500436,Pharmakon 1600,"69815-49-2, 51-40-1 [anhydrous],  51-41-2 [norepinephrine]",OC1(=C(O)C=CC(=C1)C(O)CN),169.17788,169.17788,M00966A,G011,NOREPINEPHRINE,,"adrenergic agonist, antihypotensive, synthetic"
YU034255,2,Microsource,1502021,Pharmakon 1600,85-73-4,S(=O)(=O)(NC=1(SC=CN=1))C3(=CC=C(NC(=O)C2(=C(C(=O)O)C=CC=C2))C=C3),403.43434,403.43434,M00966A,G012,PHTHALYLSULFATHIAZOLE,phthalylsulfathiazole,"antibacterial, synthetic"
YU226355,1,Microsource,1500437,Pharmakon 1600,68-22-4,O=C4(C=C3(C(C2(C(C1(C(C(O)(C#C)CC1)(C)CC2))CC3))CC4)),298.41924,298.41924,M00966A,G013,NORETHINDRONE,norethisterone,"progestogen, synthetic"
YU034257,2,Microsource,1502025,Pharmakon 1600,116-43-8,S(=O)(=O)(NC=1(SC=CN=1))C2(=CC=C(NC(=O)CCC(=O)O)C=C2),355.39154,355.39154,M00966A,G014,SUCCINYLSULFATHIAZOLE,succinylsulfathiazole,"antibacterial, synthetic"
YU226356,1,Microsource,1500439,Pharmakon 1600,68-23-5,O=C4(CC3(=C(C2(C(C1(C(C(O)(C#C)CC1)(C)CC2))CC3))CC4)),298.41924,298.41924,M00966A,G015,NORETHYNODREL,,"progestogen, in combination with estrogen as oral contraceptive, synthetic, SC-4642"
YU225141,2,Microsource,1502026,Pharmakon 1600,1197-18-8,O=C(O)C1(CCC(CN)CC1),157.21024,157.21024,M00966A,G016,TRANEXAMIC ACID,CYKLOKAPRON,"hemostatic, synthetic; CL-65366"
YU225260,2,Microsource,1500440,Pharmakon 1600,70458-96-7,FC2(=C(N1(CCNCC1))C=C3(N(C=C(C(C3(=C2))=O)C(=O)O)CC)),319.3309432,319.3309432,M00966A,G017,NORFLOXACIN,norfloxacin,"antibacterial, synthetic; MK-366"
YU226394,1,Microsource,1502028,Pharmakon 1600,"23325-78-2, 15686-71-2 [anhydrous]",S1(C2(N(C(C(=O)O)=C(C1)C)C(=O)C2NC(=O)C(N)C3(=CC=CC=C3))),347.39,347.39,M00966A,G018,CEPHALEXIN,KEFLEX,"antibacterial, semisynthetic"
YU226357,1,Microsource,1503880,Pharmakon 1600,668270-12-0,O=C1(N(C(=O)C=2(N(CC#CC)C(=NC=2(N1C))N3(CC(N)CCC3)))CC5(=NC=4(C(=CC=CC=4)C(=N5)C))),472.54254,472.54254,M00966A,G019,LINAGLIPTIN,TRADJENTA,"dipeptidypeptidase inhibitor, antidiabetic, synthetic; BI-1356"
YU226395,1,Microsource,1502030,Pharmakon 1600,14698-29-4,O=C1(C(C(=O)O)=CN(CC)C2(=C1C=C3(OCOC3(=C2)))),261.23018,261.23018,M00966A,G020,OXOLINIC ACID,oxolinic acid,"antibacterial, synthetic; W-4565"
YU040303,3,Microsource,1505206,Pharmakon 1600,144689-24-7,O=C(O)C=1(N(C(CCC)=NC=1C(O)(C)C)CC4(=CC=C(C3(=C(C=2(N=NNN=2))C=CC=C3))C=C4)),446.50188,446.50188,M00966A,G021,OLMESARTAN,olmesartan,"Angiotensin II inhibitor, antihypertensive, synthetic; RNH-6270"
YU225057,2,Microsource,1502288,Pharmakon 1600,139481-59-7,O=C(O)C2(=C1(N(C(OCC)=NC1=CC=C2)CC5(=CC=C(C4(=C(C3(=NN=NN3))C=CC=C4))C=C5))),440.45424,440.45424,M00966A,G022,CANDESARTAN,,"antihypertensive, angiotensin II inhibitor, synthetic; CV-11974"
YU226438,1,Microsource,1504229,Pharmakon 1600,1665-48-1,O=C2(OC(COC1(=CC(=CC(=C1)C)C))CN2),221.25244,221.25244,M00966A,H003,METAXALONE,metaxalone,"muscle relaxant (skeletal), synthetic"
YU226484,1,Microsource,1500119,Pharmakon 1600,"6398-98-7, 69-44-3 [anhydrous], 86-42-0 [amodiaquine]",ClC2(=CC1(=NC=CC(=C1C=C2)NC3(=CC(O)=C(CN(CC)CC)C=C3))).Cl.Cl,428.78228,428.78228,M00966A,H004,AMODIAQUINE DIHYDROCHLORIDE,CAMOQUIN,"antimalarial, synthetic"
YU226439,1,Microsource,1504211,Pharmakon 1600,637-32-1,ClC1(=CC=C(NC(=N)NC(=N)NC(C)C)C=C1).Cl,290.19178,290.19178,M00966A,H005,CHLOROGUANIDE HYDROCHLORIDE,PALUDRINE,"antimalarial, synthetic"
YU033691,2,Microsource,1500120,Pharmakon 1600,"61336-70-7, 26787-78-0 [anhydrous]",S1(C(C(C(=O)O)N3(C1C(NC(=O)C(N)C2(=CC=C(O)C=C2))C3=O))(C)C),365.40528,365.40528,M00966A,H006,AMOXICILLIN,AMOXIL,"antibacterial, semisynthetic"
YU040325,4,Microsource,1504231,Pharmakon 1600,81103-11-9,O=C1(OC(C(O)(C(O)C(C(=O)C(C)CC(C(C(C(C1C)OC2(OC(C(O)C(C2)(OC)C)C))C)OC3(OC(CC(C3O)N(C)C)C))(OC)C)C)C)CC),747.9534,747.9534,M00966A,H007,CLARITHROMYCIN,clarithromycin,"antibacterial, Streptomyces erythreus; TE-031"
YU226485,1,Microsource,1500122,Pharmakon 1600,1397-89-3,O=C1(OC(C(C(O)C(C=CC=CC=CC=CC=CC=CC=CC(CC2(OC(CC(CC(C(CCC(CC(C1)O)O)O)O)O)(O)CC(O)C2C(=O)O))OC3(OC(C(O)C(C3O)N)C))C)C)C),924.07906,924.07906,M00966A,H008,AMPHOTERICIN B,ABELCET,"antifungal, Streptomycetes nodosus"
YU226440,1,Microsource,1506123,Pharmakon 1600,2856-75-9,S(=O)(=O)(O)O.N2(=C(N1(CCCCC1))C(=NC=C2)C),275.3258,275.3258,M00966A,H009,MODALINE SULFATE,,"antidepressant, antisecretory, synthetic; W-3207B"
YU226486,1,Microsource,1500123,Pharmakon 1600,"69-52-3, 69-53-4 [ampicillin]",S1(C(C(C(=O)[O-])N3(C1C(NC(=O)C(N)C2(=CC=CC=C2))C3=O))(C)C).[Na+],371.38771,371.38771,M00966A,H010,AMPICILLIN SODIUM,OMNIPEN,"antibacterial, semisynthetic"
YU226441,1,Microsource,1506101,Pharmakon 1600,24305-27-9,O=C3(NC(C(=O)NC(C(=O)N1(C(C(=O)N)CCC1))CC=2(N=CNC=2))CC3),362.38392,362.38392,M00966A,H011,PROTIRELIN,THYPINONE,"prothyrotropin, synthetic; Abbott-38579"
YU226487,1,Microsource,1500138,Pharmakon 1600,121-54-0,[Cl-].O(C1(=CC=C(C(CC(C)(C)C)(C)C)C=C1))CCOCC[N+](CC2(=CC=CC=C2))(C)C,448.08062,448.08062,M00966A,H012,BENZETHONIUM CHLORIDE,benzethonium chloride,"antiinfective (topical), synthetic"
YU034078,3,Microsource,1500649,Pharmakon 1600,83-67-0,O=C2(N(C=1(N=CN(C=1C(N2)=O)C))C),180.16418,180.16418,M00966A,H013,THEOBROMINE,THESODATE,"diuretic, bronchodilator, cardiotonic, Camelia, Theobroma, Cola spp"
YU033694,2,Microsource,1500127,Pharmakon 1600,"480-22-8, 1143-38-0",O=C2(C1(=C(O)C=CC=C1CC=3(C2=C(O)C=CC=3))),226.2274,226.2274,M00966A,H014,ANTHRALIN,dithranol,"antipsoriatic, synthetic"
YU220995,3,Microsource,1504263,Pharmakon 1600,122320-73-4,S1(C(=O)NC(C1CC3(=CC=C(OCCN(C2(=NC=CC=C2))C)C=C3))=O).O=C(O)C=CC(=O)O,473.50004,473.50004,M00966A,H015,ROSIGLITAZONE MALEATE,AVANDIA,"antidiabetic, synthetic; BRL-49653"
YU226488,1,Microsource,1500128,Pharmakon 1600,60-80-0,O=C1(N(N(C)C(=C1)C)C2(=CC=CC=C2)),188.22586,188.22586,M00966A,H016,ANTIPYRINE,PARODYNE,"analgesic, synthetic"
YU034308,2,Microsource,1504268,Pharmakon 1600,"124750-99-8, 114798-26-4 [losartan]",ClC=1(N=C(CCCC)N(C=1CO)CC4(=CC=C(C3(=C(C2(=NN=NN2))C=CC=C3))C=C4)),422.91056,422.91056,M00966A,H017,LOSARTAN,COZAAR,"antihypertensive, AT1 angiotensin II antagonist, synthetic; DuP-753"
YU226489,1,Microsource,1500126,Pharmakon 1600,"154-68-7, 91-75-8 [antazoline]",P(=O)(O)(O)O.N1(=C(NCC1)CN(C2(=CC=CC=C2))CC3(=CC=CC=C3)),363.348161,363.348161,M00966A,H018,ANTAZOLINE PHOSPHATE,antazoline,"antihistaminic, synthetic"
YU226442,1,Microsource,1505020,Pharmakon 1600,118-56-9,O=C(OC1(CC(CC(C1)C)(C)C))C2(=C(O)C=CC=C2),262.34408,262.34408,M00966A,H019,HOMOSALATE,homosalate,"UV screen, analgesic, synthetic"
YU226490,1,Microsource,1500129,Pharmakon 1600,"41372-20-7, 314-19-2 [anhydrous], 58-00-4 [apomorphine]",Cl.OC4(=C3(C1(=C2(C(=CC=C1)CCN(C2CC3=CC=C4O)C)))),303.78306,303.78306,M00966A,H020,APOMORPHINE HYDROCHLORIDE,APOKYN,"emetic, antiparkinsonian, erextile dysfunction therapy, synthetic"
YU226443,1,Microsource,300618,Pharmakon 1600,87-17-2,O=C(NC1(=CC=CC=C1))C2(=C(O)C=CC=C2),213.23198,213.23198,M00966A,H021,SALICYLANILIDE,SALINIDOL,"antipyretic, fungicide, synthetic"
YU226491,1,Microsource,1506174,Pharmakon 1600,90-33-5,O=C2(OC1(=C(C=CC(=C1)O)C(=C2)C)),176.16872,176.16872,M00966A,H022,HYMECHROME,hymecromone,"choloretic, spasmolytic, sunscreen, Dalbergia volubilis, Eupatorium pauciflorum; LM-94"
YU033922,3,Microsource,1500430,Pharmakon 1600,59-67-6,O=C(O)C1(=CN=CC=C1),123.10944,123.10944,M00966A,I003,NIACIN,nicotinic acid,"antihyperlipidemic, vitamin (enzyme cofactor), widespread in the plant and fungal kingdom"
YU226396,1,Microsource,1502286,Pharmakon 1600,121032-29-9,O3(C(N2(C1(=NC(=NC(=C1N=C2)OC)N)))C(O)C(C3CO)O),297.2675,297.2675,M00966A,I004,NELARABIN,ARRANON,"antineoplastic, synthetic; MAY-506-U"
YU226358,1,Microsource,1500444,Pharmakon 1600,"1476-53-5, 303-81-1 [novobiocin]",[Na+].O=C3(OC1(=C(C=CC(=C1C)OC2(OC(C(OC)C(C2O)OC(=O)N)(C)C))C(=C3NC(=O)C4(=CC(=C(O)C=C4)CC=C(C)C))[O-])),634.60625,634.60625,M00966A,I005,NOVOBIOCIN SODIUM,ALBAMYCIN,"antibacterial, Streptomyces niveus and S griseus"
YU220961,4,Microsource,1502289,Pharmakon 1600,85622-93-1,O=C1(N(N=NC=2(N1C=NC=2C(=O)N))C),194.15108,194.15108,M00966A,I006,TEMOZOLAMIDE,temozolomide,"antineoplastic, synthetic; SCH-52365, M&B-39831"
YU224980,2,Microsource,1500445,Pharmakon 1600,849-55-8,Cl.OC2(=CC=C(C(O)C(NC(CCC1(=CC=CC=C1))C)C)C=C2),335.86798,335.86798,M00966A,I007,NYLIDRIN HYDROCHLORIDE,buphenine,"vasodilator (peripheral), synthetic"
YU226397,1,Microsource,1505394,Pharmakon 1600,113507-06-5,O=C3(OC2(CC1(OC(C(=CC(C)C)C)C(C)C(C1)=NOC)(OC(C2)CC=C(CC(C=CC=C5(C4(C3C=C(C(O)C4OC5)C)(O)))C)C))),639.81866,639.81866,M00966A,I008,MOXIDECTIN,CYDECTIN,"anthelmintic, antiparasitic, semisynthetic; CL-301423"
YU226359,1,Microsource,1502422,Pharmakon 1600,75738-58-8,Cl.S1(C3(N(C(C(=O)O)=C(C1)CSC2(=NN=NN2C))C(=O)C3NC(=O)C(=NOC)C=4(N=C(N)SC=4))),548.02248,548.02248,M00966A,I009,CEFMENOXIME HYDROCHLORIDE,CEFMAX,"antibacterial, synthetic; Abbott-50192"
YU220994,2,Microsource,1505539,Pharmakon 1600,67227-57-0,ClC1(=C(O)C(O)=CC2(=C1CCNCC2C3(=CC=C(O)C=C3))).S(=O)(=O)(O)C,401.86254,401.86254,M00966A,I010,FENOLDIPAM MESYLATE,CORLOPAM,"antihypertensive, dopamine agonist, synthetic; SK&F-82526-J"
YU226360,1,Microsource,1503887,Pharmakon 1600,121-32-4,O=CC1(=CC(OCC)=C(O)C=C1),166.1739,166.1739,M00966A,I011,ETHYL VANILLIN,,"flavoring agent,"
YU226398,1,Microsource,1502300,Pharmakon 1600,5355-16-8,O(C1(=C(OC)C=CC(=C1)CC2(=C(N=C(N)N=C2)N)))C,260.2919,260.2919,M00966A,I012,DIAVERIDINE,diaveridine,"antibacterial, synthetic; BW-49-210"
YU220926,3,Microsource,1505500,Pharmakon 1600,32672-69-8,S(=O)(=O)(O)C1(=CC=CC=C1).S(=O)(C4(=CC=3(N(C2(=C(C=CC=C2)SC=3C=C4))CCC5(N(CCCC5)C))))C,544.75206,544.75206,M00966A,I013,MESORIDAZINE BESYLATE,SERENTIL,"antpsychotic, synthetic"
YU221445,3,Microsource,1502301,Pharmakon 1600,13010-47-4,ClCCN(N=O)C(=O)NC1(CCCCC1),233.69506,233.69506,M00966A,I014,LOMUSTINE,lomustine,"antineoplastic, synthetic; CCNU, NSC-79037"
YU033941,2,Microsource,1500451,Pharmakon 1600,131-57-7,O=C(C1(=C(O)C=C(OC)C=C1))C2(=CC=CC=C2),228.24328,228.24328,M00966A,I015,OXYBENZONE,oxybenzone,"ultraviolet screen, synthetic; NSC-7778"
YU226399,1,Microsource,1504418,Pharmakon 1600,163521-12-8 (base),Cl.O=C(N)C=1(OC=2(C=CC(=CC=2(C=1))N5(CCN(CCCCC=4(C3(=C(C=CC(=C3)C#N)NC=4)))CC5))),477.98572,477.98572,M00966A,I016,VILAZODONE HYDROCHLORIDE,VIIBRYD,"antidepressant, serotonin reuptake inhibitor, 5HT1A agonist, synthetic"
YU040146,3,Microsource,1502391,Pharmakon 1600,155213-67-5,S1(C(=CN=C1)COC(=O)NC(C(O)CC(NC(=O)C(NC(=O)N(CC=2(N=C(C(C)C)SC=2))C)C(C)C)CC3(=CC=CC=C3))CC4(=CC=CC=C4)),720.94646,720.94646,M00966A,I017,RITONAVIR,ritonavir,"antiviral, synthetic; Abbott-84538"
YU225262,2,Microsource,1502044,Pharmakon 1600,82419-36-1,FC3(=C(N1(CCN(C)CC1))C=2(OCC(C)N4(C=2C(=C3)C(=O)C(C(=O)O)=C4))),361.3676232,361.3676232,M00966A,I018,OFLOXACIN,ofloxacin,"antibacterial, synthetic"
YU033943,2,Microsource,1500455,Pharmakon 1600,"7081-38-1, 129-20-4 [anhydrous]",O=C2(N(N(C1(=CC=CC=C1))C(C2CCCC)=O)C3(=CC=C(O)C=C3)),324.37378,324.37378,M00966A,I019,OXYPHENBUTAZONE,oxyphenbutazone,"antiinflammatory, synthetic"
YU034271,4,Microsource,1502046,Pharmakon 1600,41859-67-0,ClC2(=CC=C(C(=O)NCCC1(=CC=C(OC(C(=O)O)(C)C)C=C1))C=C2),361.81914,361.81914,M00966A,I020,BEZAFIBRATE,bezafibrate,"antihyperlipidemic, synthetic; BM-15075"
YU226361,1,Microsource,1500442,Pharmakon 1600,"894-71-3, 72-69-5 [nortriptyline]",Cl.N(CCC=C2(C1(=C(C=CC=C1)CCC3(=C2C=CC=C3))))C,299.83742,299.83742,M00966A,I021,NORTRIPTYLINE HYDROCHLORIDE,nortriptyline,"antidepressant, synthetic; 38489"
YU226400,1,Microsource,1505720,Pharmakon 1600,24356-94-3,O=C6(C=C5(C(C4(C(C2(C(C3(OC(C1(=CC=CC=C1))(C)OC3(C2))(C(=O)C))(C)CC4))CC5))(C)CC6)),448.59374,448.59374,M00966A,I022,ALGESTONE ACETOPHENIDE,DROXONE,"antiacne, progestin, semisynthetic; SQ-15101"
YU225009,2,Microsource,1505022,Pharmakon 1600,2078-54-8,OC1(=C(C=CC=C1C(C)C)C(C)C),178.27072,178.27072,M00966A,J003,PROPOFOL,propofol,"anesthetic, synthetic; ICI-35868"
YU155473,2,Microsource,1500131,Pharmakon 1600,"51-55-8, 5908-99-6 [atropine sulfate], 55-48-1 [anhydrous]",S(=O)(=O)(O)O.O=C(OC1(CC2(N(C)C(C1)CC2)))C(C3(=CC=CC=C3))CO,387.44894,387.44894,M00966A,J004,ATROPINE SULFATE,ATROPISOL,"anticholinergic, mydriatic, Atropa and Datura spp"
YU226444,1,Microsource,1500675,Pharmakon 1600,3922-90-5 (base),P(=O)(O)(O)O.O=C2(OC(C(C(O)C(C(=O)C1(OC1)(CC(C(C(C(C2C)OC3(OC(C(O)C(C3)OC)C))C)OC4(OC(CC(C4O)N(C)C)C))C))C)C)C),785.85356,785.853561,M00966A,J005,OLEANDOMYCIN PHOSPHATE,MATROMYCIN,"antibacterial, Streptomyces antibioticus"
YU226492,1,Microsource,1505976,Pharmakon 1600,74191-85-8,O=C(N3(CCN(C=1(N=C(N)C2(=CC(OC)=C(C=C2(N=1))OC)))CC3))C5(OC4(=C(C=CC=C4)OC5)),451.4753,451.4753,M00966A,J006,DOXAZOSIN MESYLATE,doxazosin,DB00590
YU225010,2,Microsource,2300292,Pharmakon 1600,"21535-47-7, 24219-97-4 [mianserin]",Cl.N23(C1(=C(C=CC=C1)CC4(=C(C2CN(C)CC3)C=CC=C4))),300.82552,300.82552,M00966A,J007,MIANSERIN HYDROCHLORIDE,ATHYMIL,"5HT antagonist, synthetic; ORG-GB-94"
YU033698,3,Microsource,1500133,Pharmakon 1600,446-86-6,S(C=1(NC=NC=2(C=1N=CN=2)))C=3(N(C=NC=3[N+](=O)[O-])C),277.26386,277.26386,M00966A,J008,AZATHIOPRINE,AZANIN,"immunosuppressant, antineoplastic, antirheumatic, synthetic; BW-57-322"
YU039682,3,Microsource,1505209,Pharmakon 1600,137862-53-4,O=C(O)C(N(C(=O)CCCC)CC3(=CC=C(C2(=C(C=1(N=NNN=1))C=CC=C2))C=C3))C(C)C,435.51896,435.51896,M00966A,J009,VALSARTAN,valsartan,"Angiotensin II inhibitor, antihypertensive, synthetic; CGP-48933"
YU155474,2,Microsource,1500134,Pharmakon 1600,1405-87-4,S1(C(=NC(C1)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCCC2(NC(=O)C(NC(=O)C(NC(=O)C(NC(C(NC(C(NC(C(NC2=O)CCCN)=O)C(CC)C)=O)CC3(=CC=CC=C3))=O)CC=4(N=CNC=4))CC(=O)O)CC(=O)N))C(CC)C)CCC(=O)O)CC(C)C)C(N)C(CC)C),1422.695,1422.695,M00966A,J010,BACITRACIN,,"antibacterial, Bacillus licheniformis and B subtilis"
YU226445,1,Microsource,200331,Pharmakon 1600,552-94-3,O=C(OC1(=C(C(=O)O)C=CC=C1))C2(=C(O)C=CC=C2),258.2262,258.2262,M00966A,J011,SALSALATE,salsalate,"analgesic, synthetic; NSC-49171"
YU033700,2,Microsource,1500135,Pharmakon 1600,1134-47-0,ClC1(=CC=C(C(CN)CC(=O)O)C=C1),213.66052,213.66052,M00966A,J012,BACLOFEN,baclofen,"muscle relaxant (skeletal), synthetic"
YU226446,1,Microsource,300024,Pharmakon 1600,50-23-7,O=C4(C=C2(C(C1(C(O)CC3(C(O)(C(=O)CO)CCC3(C1CC2))(C)))(C)CC4)),362.4599,362.4599,M00966A,J013,HYDROCORTISONE,hydrocortisone,"glucocorticoid, antiinflammatory, adrenal glands"
YU226493,1,Microsource,1500136,Pharmakon 1600,"5534-09-8, 4419-39-0 [beclomethasone]",ClC23(C1(C(=CC(=O)C=C1)CCC2C4(CC(C)C(C4(CC3O)(C))(OC(=O)CC)C(=O)COC(=O)CC))(C)),521.04188,521.04188,M00966A,J014,BECLOMETHASONE DIPROPIONATE,BECLOVENT,"antiasthmatic, topical antiinflammatory, synthetic"
YU226447,1,Microsource,1505321,Pharmakon 1600,80621-81-4,O=C6(NC2(=C(O)C1(=C(O)C(=C5(OC(C(C5(=C1C4(=C2N3(C(C=C(C)C=C3)=N4))))=O)(OC=CC(OC)C(C(C(C(C(C(C(C=CC=C6C)C)O)C)O)C)OC(=O)C)C)C))C))),785.87866,785.87866,M00966A,J015,RIFAXIMIN,XIFAXAN,"antibacterial, RNA synthesis inhibitor, semisynthetic"
YU034539,2,Microsource,1500124,Pharmakon 1600,121-25-5,Cl.[Cl-].[N+]1(=C(C=CC=C1)C)(CC2(=C(N=C(CCC)N=C2)N)),315.24096,315.24096,M00966A,J016,AMPROLIUM,AMPROL,"coccidiostat, synthetic"
YU226448,1,Microsource,1506124,Pharmakon 1600,"62-13-5, 99-45-6 (base)",Cl.O=C(C1(=CC(O)=C(O)C=C1))CNC,217.64922,217.64922,M00966A,J017,ADRENOLONE HYDROCHLORIDE,STRYPHNASAL,"adrenergic (opthalmic), synthetic"
YU226494,1,Microsource,1500137,Pharmakon 1600,322-35-0,O=C(NNCC1(=C(O)C(O)=C(O)C=C1))C(N)CO,257.24332,257.24332,M00966A,J018,BENSERAZIDE HYDROCHLORIDE,benserazide,"decarboxylase inhibitor, synthetic; Ro4-4602"
YU221386,3,Microsource,1502351,Pharmakon 1600,99011-02-6,N2(=C(N)C=1(N=CN(C=1C=3(C2=CC=CC=3))CC(C)C)),240.3038,240.3038,M00966A,J019,IMIQUIMOD,imiquimod,"immunomodulator, synthetic; R-837, S-26308"
YU033704,2,Microsource,1500139,Pharmakon 1600,94-09-7,O=C(OCC)C1(=CC=C(N)C=C1),165.18918,165.18918,M00966A,J020,BENZOCAINE,benzocaine,"anesthetic (topical), synthetic"
YU226449,1,Microsource,1505292,Pharmakon 1600,26027-38-3,O(C1(=CC=C(CCCCCCCCC)C=C1))CCOCCOCCOCCOCCOCCOCCOCCOCCO,616.8235,616.8235,M00966A,J021,NONOXYNOL-9,CONCEPTROL,"spermatocide, contraceptive, synthetic"
YU226495,1,Microsource,1500141,Pharmakon 1600,91-33-8,ClC1(=C(S(=O)(=O)N)C=C2(S(=O)(=O)NC(=NC2(=C1))CSCC3(=CC=CC=C3))),431.94018,431.94018,M00966A,J022,BENZTHIAZIDE,AQUATAG,"diuretic, antihypertensive, synthetic"
YU226362,1,Microsource,1505443,Pharmakon 1600,77-41-8,O=C1(N(C(=O)CC1(C2(=CC=CC=C2))C)C),203.23716,203.23716,M00966A,K003,METHSUXIMIDE,mesuximide,"anticonvulsant, synthetic"
